Shooter,Goalie,Shooter_Year,Goalie_Year
Brian Savage,Chris Osgood,1997,1997
Aaron Ward,Jocelyn Thibault,1997,1997
Anders Eriksson,Jocelyn Thibault,1997,1997
Tomas Holmstrom,Jocelyn Thibault,1997,1997
Saku Koivu,Chris Osgood,1997,1997
Tomas Holmstrom,Jocelyn Thibault,1997,1997
Bob Rouse,Andy Moog,1997,1997
Ed Jovanovski,Mike Dunham,1997,1997
Bobby Holik,John Vanbiesbrouck,1997,1997
Ed Jovanovski,Mike Dunham,1997,1997
Alexander Selivanov,Rick Tabaracci,1997,1997
Karl Dykhuis,Rick Tabaracci,1997,1997
Michael Nylander,Daren Puppa,1997,1997
Rob Zamuner,Rick Tabaracci,1997,1997
Rob Zamuner,Rick Tabaracci,1997,1997
Jim Dowd,Daren Puppa,1997,1997
Michael Nylander,Daren Puppa,1997,1997
Shane Doan,Felix Potvin,1997,1997
Jeremy Stevenson,Grant Fuhr,1997,1997
Jeff Nielsen,Grant Fuhr,1997,1997
Jarome Iginla,Sean Burke,1997,1997
Michael Nylander,Sean Burke,1997,1997
German Titov,Sean Burke,1997,1997
Keith Primeau,Rick Tabaracci,1997,1997
Jeff O'Neill,Rick Tabaracci,1997,1997
Nelson Emerson,Rick Tabaracci,1997,1997
Kevin Hatcher,Dominik Hasek,1997,1997
Jaromir Jagr,Dominik Hasek,1997,1997
Donald Audette,Tom Barrasso,1997,1997
Kevin Hatcher,Dominik Hasek,1997,1997
Eddie Olczyk,Dominik Hasek,1997,1997
Darius Kasparaitis,Dominik Hasek,1997,1997
Shayne Corson,Kelly Hrudey,1997,1997
Patrick Marleau,Andy Moog,1997,1997
Stephane Matteau,Andy Moog,1997,1997
Scott Thornton,Kelly Hrudey,1997,1997
James Black,Kirk McLean,1997,1997
Markus Naslund,Jeff Hackett,1997,1997
Pavel Bure,Jeff Hackett,1997,1997
Gary Suter,Kirk McLean,1997,1997
Lonny Bohonos,Jeff Hackett,1997,1997
Pavel Bure,Jeff Hackett,1997,1997
Greg Johnson,Kirk McLean,1997,1997
Sergei Krivokrasov,Kirk McLean,1997,1997
Greg Johnson,Kirk McLean,1997,1997
Peter Bondra,John Vanbiesbrouck,1997,1997
Ray Sheppard,Olie Kolzig,1997,1997
Phil Housley,John Vanbiesbrouck,1997,1997
Peter Bondra,John Vanbiesbrouck,1997,1997
Mark Tinordi,John Vanbiesbrouck,1997,1997
Ray Whitney,Olie Kolzig,1997,1997
Chris Simon,John Vanbiesbrouck,1997,1997
Claude Lemieux,Stephane Fiset,1997,1997
Vladimir Tsyplakov,Craig Billington,1997,1997
Luc Robitaille,Craig Billington,1997,1997
Pat Verbeek,Guy Hebert,1997,1997
Todd Harvey,Guy Hebert,1997,1997
Darryl Sydor,Guy Hebert,1997,1997
Todd Harvey,Guy Hebert,1997,1997
Mike Modano,Mikhail Shtalenkov,1997,1997
Dave Scatchard,Mike Richter,1997,1997
Mark Messier,Mike Richter,1997,1997
Pat LaFontaine,Kirk McLean,1997,1997
Pavel Bure,Mike Richter,1997,1997
Mike Sillinger,Mike Richter,1997,1997
Tim Sweeney,Kirk McLean,1997,1997
Igor Korolev,Mike Vernon,1997,1997
Derek King,Mike Vernon,1997,1997
Jarrod Skalde,Felix Potvin,1997,1997
Bob Corkum,Grant Fuhr,1997,1997
Rick Tocchet,Grant Fuhr,1997,1997
Darren Turcotte,Nikolai Khabibulin,1997,1997
Teppo Numminen,Grant Fuhr,1997,1997
Steve Duchesne,Nikolai Khabibulin,1997,1997
Jeff O'Neill,Tom Barrasso,1997,1997
Stu Barnes,Sean Burke,1997,1997
Fredrik Olausson,Sean Burke,1997,1997
Alex Hicks,Sean Burke,1997,1997
Nelson Emerson,Tom Barrasso,1997,1997
Jeff Shantz,Curtis Joseph,1997,1997
Ryan Smyth,Jeff Hackett,1997,1997
Rem Murray,Jeff Hackett,1997,1997
Eric Daze,Curtis Joseph,1997,1997
Shayne Corson,Olie Kolzig,1997,1997
Shayne Corson,Olie Kolzig,1997,1997
Richard Zednik,Jocelyn Thibault,1997,1997
Richard Zednik,Jocelyn Thibault,1997,1997
Valeri Bure,Olie Kolzig,1997,1997
Peter Bondra,Jocelyn Thibault,1997,1997
Mark Recchi,Olie Kolzig,1997,1997
Stephane Quintal,Olie Kolzig,1997,1997
Jeff Toms,Jocelyn Thibault,1997,1997
Mark Recchi,Bill Ranford,1997,1997
Mark Tinordi,Jocelyn Thibault,1997,1997
Rod Brind'Amour,Dominik Hasek,1997,1997
Rod Brind'Amour,Dominik Hasek,1997,1997
Eric Desjardins,Dominik Hasek,1997,1997
Michael Peca,Garth Snow,1997,1997
Robert Reichel,Mike Richter,1997,1997
Kenny Jonsson,Mike Richter,1997,1997
Robert Reichel,Mike Richter,1997,1997
Robert Reichel,Mike Richter,1997,1997
Alex Kovalev,Tommy Salo,1997,1997
Sergei Samsonov,John Vanbiesbrouck,1997,1997
Tom Fitzgerald,Byron Dafoe,1997,1997
Ray Whitney,Byron Dafoe,1997,1997
Ray Whitney,Byron Dafoe,1997,1997
Ray Sheppard,Byron Dafoe,1997,1997
Jason Allison,John Vanbiesbrouck,1997,1997
Dave Gagner,Byron Dafoe,1997,1997
Steve Washburn,Byron Dafoe,1997,1997
Dmitri Khristich,John Vanbiesbrouck,1997,1997
Tim Taylor,John Vanbiesbrouck,1997,1997
Ray Sheppard,Jim Carey,1997,1997
David Nemirovsky,Jim Carey,1997,1997
David Nemirovsky,Jim Carey,1997,1997
Ray Sheppard,Jim Carey,1997,1997
Dean Malkoc,John Vanbiesbrouck,1997,1997
Brendan Shanahan,Damian Rhodes,1997,1997
Darren McCarty,Damian Rhodes,1997,1997
Kris Draper,Damian Rhodes,1997,1997
Mathieu Dandenault,Ron Tugnutt,1997,1997
Daniel Alfredsson,Kevin Hodson,1997,1997
Jamie Langenbrunner,Stephane Fiset,1997,1997
Mike Modano,Stephane Fiset,1997,1997
Vladimir Tsyplakov,Ed Belfour,1997,1997
Jere Lehtinen,Stephane Fiset,1997,1997
Mike Modano,Stephane Fiset,1997,1997
Joe Sakic,Daren Puppa,1997,1997
Peter Forsberg,Daren Puppa,1997,1997
Jeff Norton,Patrick Roy,1997,1997
Louie Debrusk,Patrick Roy,1997,1997
Rene Corbet,Daren Puppa,1997,1997
Alexander Selivanov,Patrick Roy,1997,1997
Mark Janssens,Martin Brodeur,1997,1997
Magnus Arvedson,Olie Kolzig,1997,1997
Wade Redden,Olie Kolzig,1997,1997
Peter Bondra,Ron Tugnutt,1997,1997
Pierre Turgeon,Frederic Chabot,1997,1997
Jozef Stumpel,Grant Fuhr,1997,1997
Luc Robitaille,Grant Fuhr,1997,1997
Pavol Demitra,Frederic Chabot,1997,1997
Dave Reid,Nikolai Khabibulin,1997,1997
Jere Lehtinen,Nikolai Khabibulin,1997,1997
Bob Bassen,Nikolai Khabibulin,1997,1997
Keith Tkachuk,Manny Fernandez,1997,1997
Gary Suter,Rick Tabaracci,1997,1997
Michael Nylander,Jeff Hackett,1997,1997
James Black,Rick Tabaracci,1997,1997
Theo Fleury,Jeff Hackett,1997,1997
Brian Noonan,Byron Dafoe,1997,1997
Pavel Bure,Byron Dafoe,1997,1997
Ted Donato,Kirk McLean,1997,1997
Steve Staios,Byron Dafoe,1997,1997
Steve Heinze,Kirk McLean,1997,1997
Mark Messier,Byron Dafoe,1997,1997
Sami Kapanen,Corey Schwab,1997,1997
Sami Kapanen,Corey Schwab,1997,1997
Tim Sweeney,Dominik Hasek,1997,1997
Pat LaFontaine,Dominik Hasek,1997,1997
Alexei Zhitnik,Mike Richter,1997,1997
Derek Plante,Mike Richter,1997,1997
Wayne Gretzky,Dominik Hasek,1997,1997
Donald Audette,Mike Richter,1997,1997
Jeff Friesen,Martin Brodeur,1997,1997
Marco Sturm,Martin Brodeur,1997,1997
Bobby Holik,Mike Vernon,1997,1997
Bill Guerin,Mike Vernon,1997,1997
Petr Sykora,Mike Vernon,1997,1997
Bobby Holik,Mike Vernon,1997,1997
Brendan Shanahan,Andy Moog,1997,1997
Martin Lapointe,Andy Moog,1997,1997
John LeClair,Tommy Salo,1997,1997
Bryan Berard,Ron Hextall,1997,1997
John LeClair,Tommy Salo,1997,1997
Chris Gratton,Tommy Salo,1997,1997
Chris Gratton,Tommy Salo,1997,1997
Teemu Selanne,Curtis Joseph,1997,1997
Joe Sacco,Curtis Joseph,1997,1997
Jeremy Stevenson,Curtis Joseph,1997,1997
Dan Mcgillis,Guy Hebert,1997,1997
Valeri Kamensky,Mark Fitzpatrick,1997,1997
Valeri Kamensky,Mark Fitzpatrick,1997,1997
Joe Sakic,Mark Fitzpatrick,1997,1997
Dave Gagner,Patrick Roy,1997,1997
Ed Jovanovski,Patrick Roy,1997,1997
Peter Bondra,Byron Dafoe,1997,1997
Tim Taylor,Olie Kolzig,1997,1997
Alexei Yashin,Jeff Hackett,1997,1997
Greg Johnson,Ron Tugnutt,1997,1997
Tony Amonte,Ron Tugnutt,1997,1997
Greg Johnson,Ron Tugnutt,1997,1997
Alexei Yashin,Jeff Hackett,1997,1997
Gary Roberts,Patrick Roy,1997,1997
Steve Chiasson,Patrick Roy,1997,1997
Sandis Ozolinsh,Trevor Kidd,1997,1997
Uwe Krupp,Trevor Kidd,1997,1997
Adam Deadmarsh,Trevor Kidd,1997,1997
Sergei Nemchinov,Jamie McLennan,1997,1997
Bryan Berard,Jamie McLennan,1997,1997
Travis Green,Jamie McLennan,1997,1997
Brett Hull,Eric Fichaud,1997,1997
Jim Campbell,Eric Fichaud,1997,1997
Kevin Hatcher,Andy Moog,1997,1997
Martin Straka,Andy Moog,1997,1997
Turner Stevenson,Tom Barrasso,1997,1997
Stu Barnes,Andy Moog,1997,1997
Robert Lang,Andy Moog,1997,1997
Saku Koivu,Tom Barrasso,1997,1997
Robert Lang,Jocelyn Thibault,1997,1997
Jaromir Jagr,Jocelyn Thibault,1997,1997
Brian Savage,Peter Skudra,1997,1997
Mick Vukota,Garth Snow,1997,1997
Luke Richardson,Daren Puppa,1997,1997
Dainius Zubrus,Daren Puppa,1997,1997
Roman Hamrlik,Garth Snow,1997,1997
Shjon Podein,Daren Puppa,1997,1997
Rob Zamuner,Garth Snow,1997,1997
Igor Korolev,Kirk McLean,1997,1997
Wendel Clark,Kirk McLean,1997,1997
Donald Brashear,Felix Potvin,1997,1997
Mattias Ohlund,Felix Potvin,1997,1997
Mark Messier,Felix Potvin,1997,1997
Pavel Bure,Felix Potvin,1997,1997
Jamie Langenbrunner,Jimmy Waite,1997,1997
Mike Modano,Jimmy Waite,1997,1997
Mike Modano,Jimmy Waite,1997,1997
Jeremy Roenick,Ed Belfour,1997,1997
Pat Verbeek,Jimmy Waite,1997,1997
Jeremy Roenick,Ed Belfour,1997,1997
Jason Arnott,Kelly Hrudey,1997,1997
Andrei Kovalenko,Kelly Hrudey,1997,1997
Marco Sturm,Curtis Joseph,1997,1997
Rem Murray,Mike Vernon,1997,1997
Ryan Smyth,Mike Vernon,1997,1997
Dean McAmmond,Mike Vernon,1997,1997
Jason Arnott,Mike Vernon,1997,1997
Teemu Selanne,Rick Tabaracci,1997,1997
Teemu Selanne,Rick Tabaracci,1997,1997
Michael Nylander,Mikhail Shtalenkov,1997,1997
Theo Fleury,Mikhail Shtalenkov,1997,1997
Sandy McCarthy,Mikhail Shtalenkov,1997,1997
Tom Fitzgerald,Mike Richter,1997,1997
Alex Kovalev,John Vanbiesbrouck,1997,1997
Vladimir Tsyplakov,Martin Brodeur,1997,1997
Dave Andreychuk,Stephane Fiset,1997,1997
Luc Robitaille,Martin Brodeur,1997,1997
Yanic Perreault,Martin Brodeur,1997,1997
Ian Laperriere,Martin Brodeur,1997,1997
Glen Wesley,Byron Dafoe,1997,1997
Ray Bourque,Sean Burke,1997,1997
Glen Wesley,Byron Dafoe,1997,1997
Gary Roberts,Byron Dafoe,1997,1997
Keith Tkachuk,Mark Fitzpatrick,1997,1997
Steve Washburn,Nikolai Khabibulin,1997,1997
Keith Tkachuk,Mark Fitzpatrick,1997,1997
Johan Garpenlov,Nikolai Khabibulin,1997,1997
Keith Tkachuk,Mark Fitzpatrick,1997,1997
Jamie Allison,Mike Vernon,1997,1997
Murray Craven,Rick Tabaracci,1997,1997
Murray Craven,Rick Tabaracci,1997,1997
Jarome Iginla,Mike Vernon,1997,1997
German Titov,Mike Vernon,1997,1997
Eric Lindros,Dominik Hasek,1997,1997
Brian Holzinger,Garth Snow,1997,1997
Jaromir Jagr,Jocelyn Thibault,1997,1997
Igor Kravchuk,Eric Fichaud,1997,1997
Alexei Yashin,Eric Fichaud,1997,1997
Tom Chorske,Damian Rhodes,1997,1997
Daniel Alfredsson,Eric Fichaud,1997,1997
Todd Bertuzzi,Damian Rhodes,1997,1997
Vyacheslav Kozlov,Kirk McLean,1997,1997
Pavel Bure,Chris Osgood,1997,1997
Alexander Mogilny,Chris Osgood,1997,1997
Alexander Mogilny,Chris Osgood,1997,1997
Brendan Shanahan,Kirk McLean,1997,1997
Martin Lapointe,Kirk McLean,1997,1997
Chris Simon,Mike Richter,1997,1997
Alex Kovalev,Olie Kolzig,1997,1997
Calle Johansson,Mike Richter,1997,1997
Wayne Gretzky,Olie Kolzig,1997,1997
Joe Juneau,Mike Richter,1997,1997
Chris Pronger,Martin Brodeur,1997,1997
Patrik Elias,Grant Fuhr,1997,1997
Blair Atcheynum,Martin Brodeur,1997,1997
Brett Hull,Martin Brodeur,1997,1997
Ryan Smyth,Patrick Roy,1997,1997
Peter Forsberg,Curtis Joseph,1997,1997
Joe Sakic,Curtis Joseph,1997,1997
Andrei Kovalenko,Patrick Roy,1997,1997
Peter Forsberg,Curtis Joseph,1997,1997
Claude Lemieux,Curtis Joseph,1997,1997
Steve Sullivan,Guy Hebert,1997,1997
Igor Korolev,Guy Hebert,1997,1997
Tomas Sandstrom,Felix Potvin,1997,1997
Jason Smith,Guy Hebert,1997,1997
Joe Sacco,Felix Potvin,1997,1997
Ruslan Salei,Felix Potvin,1997,1997
Kevin Dineen,Tommy Salo,1997,1997
Geoff Sanderson,Tommy Salo,1997,1997
Kent Manderville,Tommy Salo,1997,1997
Ziggy Palffy,Sean Burke,1997,1997
Sami Kapanen,Tommy Salo,1997,1997
Travis Green,Sean Burke,1997,1997
Claude Lapointe,Sean Burke,1997,1997
Donald Audette,Guy Hebert,1997,1997
Miroslav Satan,Guy Hebert,1997,1997
Brian Holzinger,Guy Hebert,1997,1997
Miroslav Satan,Guy Hebert,1997,1997
Darrin Shannon,Daren Puppa,1997,1997
Paul Ysebaert,Nikolai Khabibulin,1997,1997
Dino Ciccarelli,Nikolai Khabibulin,1997,1997
Vincent Damphousse,Frederic Chabot,1997,1997
Mark Recchi,Frederic Chabot,1997,1997
Steve Heinze,Garth Snow,1997,1997
Joe Thornton,Garth Snow,1997,1997
P.J. Axelsson,Garth Snow,1997,1997
Joe Nieuwendyk,Curtis Joseph,1997,1997
Pat Verbeek,Curtis Joseph,1997,1997
Dave Reid,Curtis Joseph,1997,1997
Jamie Langenbrunner,Curtis Joseph,1997,1997
Mats Lindgren,Ed Belfour,1997,1997
Nicklas Lidstrom,Rick Tabaracci,1997,1997
Brent Gilchrist,Rick Tabaracci,1997,1997
Jarome Iginla,Chris Osgood,1997,1997
German Titov,Chris Osgood,1997,1997
Brendan Shanahan,Rick Tabaracci,1997,1997
Theo Fleury,Chris Osgood,1997,1997
Joey Kocur,Rick Tabaracci,1997,1997
Bill Guerin,Tom Barrasso,1997,1997
Patrik Elias,Tom Barrasso,1997,1997
Brendan Morrison,Tom Barrasso,1997,1997
Sandis Ozolinsh,Jeff Hackett,1997,1997
Brian Felsner,Patrick Roy,1997,1997
Adam Deadmarsh,Jeff Hackett,1997,1997
Derek King,Grant Fuhr,1997,1997
Blair Atcheynum,Felix Potvin,1997,1997
Geoff Courtnall,Felix Potvin,1997,1997
Craig Conroy,Felix Potvin,1997,1997
Pavol Demitra,Felix Potvin,1997,1997
Derek King,Grant Fuhr,1997,1997
Derek King,Grant Fuhr,1997,1997
Daniel Alfredsson,Stephane Fiset,1997,1997
Alexandre Daigle,Stephane Fiset,1997,1997
Sandy Moger,Damian Rhodes,1997,1997
Shawn McEachern,Stephane Fiset,1997,1997
Rob Blake,Damian Rhodes,1997,1997
Dana Murzyn,Mike Vernon,1997,1997
Jarrod Skalde,Kirk McLean,1997,1997
Jeff Friesen,Kirk McLean,1997,1997
Stephane Matteau,Kirk McLean,1997,1997
Dave Scatchard,Mike Vernon,1997,1997
Geoff Sanderson,Nikolai Khabibulin,1997,1997
Rick Tocchet,Sean Burke,1997,1997
Jeff O'Neill,Nikolai Khabibulin,1997,1997
Cliff Ronning,Sean Burke,1997,1997
Mike Wilson,Daren Puppa,1997,1997
Jason Woolley,Daren Puppa,1997,1997
Miroslav Satan,Daren Puppa,1997,1997
Bob Boughner,Daren Puppa,1997,1997
Steve Washburn,Olie Kolzig,1997,1997
Richard Zednik,John Vanbiesbrouck,1997,1997
Chris Simon,John Vanbiesbrouck,1997,1997
Robert Svehla,Olie Kolzig,1997,1997
Jeff Toms,John Vanbiesbrouck,1997,1997
Rod Brind'Amour,Mike Richter,1997,1997
Tim Sweeney,Garth Snow,1997,1997
John LeClair,Mike Richter,1997,1997
Vinny Prospal,Mike Richter,1997,1997
John LeClair,Jason Muzzatti,1997,1997
Brian Skrudland,Garth Snow,1997,1997
Brian Leetch,Garth Snow,1997,1997
Brian Leetch,Garth Snow,1997,1997
Jamie Langenbrunner,Dwayne Roloson,1997,1997
Bob Bassen,Dwayne Roloson,1997,1997
Tony Hrkac,Dwayne Roloson,1997,1997
Michael Nylander,Ed Belfour,1997,1997
Pat Verbeek,Dwayne Roloson,1997,1997
Steve Heinze,Trevor Kidd,1997,1997
Jason Allison,Trevor Kidd,1997,1997
Stu Grimson,Byron Dafoe,1997,1997
Steve Heinze,Trevor Kidd,1997,1997
Steve Heinze,Trevor Kidd,1997,1997
Mats Lindgren,Chris Osgood,1997,1997
Joe Hulbig,Chris Osgood,1997,1997
Larry Murphy,Bob Essensa,1997,1997
Teemu Selanne,Peter Skudra,1997,1997
Jiri Slegr,Guy Hebert,1997,1997
Andreas Johansson,Guy Hebert,1997,1997
Jaromir Jagr,Guy Hebert,1997,1997
Ron Francis,Guy Hebert,1997,1997
Tomas Sandstrom,Peter Skudra,1997,1997
Jaromir Jagr,Guy Hebert,1997,1997
Claude Lapointe,Jimmy Waite,1997,1997
Todd Bertuzzi,Jimmy Waite,1997,1997
Robert Reichel,Jimmy Waite,1997,1997
Ziggy Palffy,Jimmy Waite,1997,1997
Alexandre Daigle,Dominik Hasek,1997,1997
Shawn McEachern,Dominik Hasek,1997,1997
Brian Skrudland,Jocelyn Thibault,1997,1997
Shayne Corson,Mike Richter,1997,1997
Martin Rucinsky,Mike Richter,1997,1997
Vladimir Malakhov,Mike Richter,1997,1997
Brian Skrudland,Jocelyn Thibault,1997,1997
Adam Graves,Jocelyn Thibault,1997,1997
Russ Courtnall,Felix Potvin,1997,1997
Mats Sundin,Stephane Fiset,1997,1997
Alyn McCauley,Stephane Fiset,1997,1997
Wendel Clark,Stephane Fiset,1997,1997
Mike Johnson,Stephane Fiset,1997,1997
Sergei Berezin,Frederic Chabot,1997,1997
Mats Sundin,Frederic Chabot,1997,1997
Sergei Berezin,Frederic Chabot,1997,1997
Yanic Perreault,Felix Potvin,1997,1997
Roman Hamrlik,Martin Brodeur,1997,1997
Bill Guerin,Corey Schwab,1997,1997
Brian Rolston,Corey Schwab,1997,1997
Bobby Holik,Corey Schwab,1997,1997
Brian Rolston,Corey Schwab,1997,1997
Karl Dykhuis,Martin Brodeur,1997,1997
Cory Stillman,Grant Fuhr,1997,1997
Andrew Cassels,Grant Fuhr,1997,1997
Pavol Demitra,Rick Tabaracci,1997,1997
Blair Atcheynum,Rick Tabaracci,1997,1997
Brett Hull,Rick Tabaracci,1997,1997
German Titov,Grant Fuhr,1997,1997
Geoff Courtnall,Rick Tabaracci,1997,1997
Pavel Bure,Patrick Roy,1997,1997
Shean Donovan,Kirk McLean,1997,1997
Adam Deadmarsh,Kirk McLean,1997,1997
Jyrki Lumme,Patrick Roy,1997,1997
Eric Lacroix,Kirk McLean,1997,1997
Eric Lacroix,Arturs Irbe,1997,1997
Pavel Bure,Patrick Roy,1997,1997
Valeri Kamensky,Arturs Irbe,1997,1997
Pavel Bure,Patrick Roy,1997,1997
Dave Gagner,Bill Ranford,1997,1997
Steve Washburn,Bill Ranford,1997,1997
Richard Zednik,John Vanbiesbrouck,1997,1997
David Nemirovsky,Bill Ranford,1997,1997
Joe Juneau,John Vanbiesbrouck,1997,1997
Richard Zednik,John Vanbiesbrouck,1997,1997
Dave Gagner,Bill Ranford,1997,1997
Jeff Toms,John Vanbiesbrouck,1997,1997
Steve Washburn,Bill Ranford,1997,1997
Adam Graves,Nikolai Khabibulin,1997,1997
Alexander Karpovtsev,Nikolai Khabibulin,1997,1997
Jocelyn Lemieux,Mike Richter,1997,1997
Vladimir Vorobiev,Nikolai Khabibulin,1997,1997
Joe Sakic,Andy Moog,1997,1997
Marc Bureau,Patrick Roy,1997,1997
Stephane Quintal,Patrick Roy,1997,1997
Benoit Brunet,Patrick Roy,1997,1997
Mark Recchi,Patrick Roy,1997,1997
Jon Klemm,Andy Moog,1997,1997
Pascal Rheaume,Kirk McLean,1997,1997
Adrian Aucoin,Grant Fuhr,1997,1997
Jim Campbell,Kirk McLean,1997,1997
Scott Pellerin,Kirk McLean,1997,1997
Scott Pellerin,Kirk McLean,1997,1997
Geoff Courtnall,Kirk McLean,1997,1997
Igor Korolev,Ed Belfour,1997,1997
Mats Sundin,Ed Belfour,1997,1997
Bryan Berard,Rick Tabaracci,1997,1997
Jarome Iginla,Tommy Salo,1997,1997
German Titov,Tommy Salo,1997,1997
Greg De Vries,Jeff Hackett,1997,1997
Eric Daze,Curtis Joseph,1997,1997
Keith Carney,Curtis Joseph,1997,1997
Mats Lindgren,Jeff Hackett,1997,1997
Eric Daze,Curtis Joseph,1997,1997
Andrei Kovalenko,Jeff Hackett,1997,1997
Martin Gelinas,Kevin Hodson,1997,1997
Kirk Maltby,Kirk McLean,1997,1997
Mark Messier,Kevin Hodson,1997,1997
Vyacheslav Kozlov,Kirk McLean,1997,1997
Darren McCarty,Kirk McLean,1997,1997
Steve Yzerman,Kirk McLean,1997,1997
Brent Gilchrist,Kirk McLean,1997,1997
Grant Ledyard,Kevin Hodson,1997,1997
Kirk Maltby,Kirk McLean,1997,1997
Markus Naslund,Kevin Hodson,1997,1997
Larry Murphy,Kirk McLean,1997,1997
Markus Naslund,Kevin Hodson,1997,1997
Nelson Emerson,John Vanbiesbrouck,1997,1997
Ray Whitney,Sean Burke,1997,1997
Robert Svehla,Sean Burke,1997,1997
Jeff Brown,John Vanbiesbrouck,1997,1997
Scott Mellanby,Sean Burke,1997,1997
Ray Sheppard,Sean Burke,1997,1997
Stu Barnes,Stephane Fiset,1997,1997
Rob Brown,Stephane Fiset,1997,1997
Vladimir Tsyplakov,Tom Barrasso,1997,1997
Pierre Turgeon,Andy Moog,1997,1997
Jim Campbell,Andy Moog,1997,1997
Terry Yake,Andy Moog,1997,1997
Dave Manson,Grant Fuhr,1997,1997
Stephane Quintal,Grant Fuhr,1997,1997
Saku Koivu,Grant Fuhr,1997,1997
Vincent Damphousse,Grant Fuhr,1997,1997
Dave Andreychuk,Curtis Joseph,1997,1997
Patrik Elias,Curtis Joseph,1997,1997
Ryan Smyth,Mike Dunham,1997,1997
Bobby Holik,Curtis Joseph,1997,1997
Joe Hulbig,Mike Dunham,1997,1997
Jonas Hoglund,Mike Richter,1997,1997
Theo Fleury,Mike Richter,1997,1997
Chris Dingman,Mike Richter,1997,1997
Adam Graves,Rick Tabaracci,1997,1997
Ethan Moreau,Nikolai Khabibulin,1997,1997
Tony Amonte,Nikolai Khabibulin,1997,1997
Rick Tocchet,Jeff Hackett,1997,1997
Jayson More,Jeff Hackett,1997,1997
Tony Amonte,Jimmy Waite,1997,1997
Keith Tkachuk,Jeff Hackett,1997,1997
Rene Corbet,Felix Potvin,1997,1997
Igor Korolev,Patrick Roy,1997,1997
Stephane Yelle,Felix Potvin,1997,1997
Tie Domi,Patrick Roy,1997,1997
Joe Nieuwendyk,Daren Puppa,1997,1997
Sergei Zubov,Daren Puppa,1997,1997
Calle Johansson,Mike Vernon,1997,1997
Patrick Marleau,Olie Kolzig,1997,1997
Jeff Friesen,Olie Kolzig,1997,1997
Joe Juneau,Mike Vernon,1997,1997
Marco Sturm,Olie Kolzig,1997,1997
Peter Bondra,Mike Vernon,1997,1997
Jaromir Jagr,Mikhail Shtalenkov,1997,1997
Jaromir Jagr,Mikhail Shtalenkov,1997,1997
Robert Dome,Mikhail Shtalenkov,1997,1997
Brett Hull,Damian Rhodes,1997,1997
Blair Atcheynum,Damian Rhodes,1997,1997
Radek Bonk,Jamie McLennan,1997,1997
Brian Holzinger,Robbie Tallas,1997,1997
Anson Carter,Dominik Hasek,1997,1997
Jason Allison,Dominik Hasek,1997,1997
Scott Lachance,Ron Hextall,1997,1997
Eric Lindros,Tommy Salo,1997,1997
John LeClair,Tommy Salo,1997,1997
Tom Chorske,Ron Hextall,1997,1997
Eric Lindros,Tommy Salo,1997,1997
Bryan Smolinski,Ron Hextall,1997,1997
Eric Lindros,Tommy Salo,1997,1997
Michael Peca,Sean Burke,1997,1997
Kevin Dineen,Dominik Hasek,1997,1997
Jeff O'Neill,Dominik Hasek,1997,1997
Miroslav Satan,Sean Burke,1997,1997
Matthew Barnaby,Sean Burke,1997,1997
Bruce Driver,John Vanbiesbrouck,1997,1997
Radek Dvorak,Mike Richter,1997,1997
Radek Dvorak,Mike Richter,1997,1997
David Nemirovsky,Mike Richter,1997,1997
Kevin Stevens,John Vanbiesbrouck,1997,1997
Terry Carkner,Mike Richter,1997,1997
Tim Sweeney,John Vanbiesbrouck,1997,1997
Brian Rolston,Jocelyn Thibault,1997,1997
Bill Guerin,Jocelyn Thibault,1997,1997
Steve Thomas,Jocelyn Thibault,1997,1997
Martin Rucinsky,Martin Brodeur,1997,1997
Bobby Holik,Jocelyn Thibault,1997,1997
Mark Recchi,Martin Brodeur,1997,1997
Patrik Elias,Jocelyn Thibault,1997,1997
Alexei Zhamnov,Garth Snow,1997,1997
John LeClair,Andrei Trefilov,1997,1997
Chris Gratton,Andrei Trefilov,1997,1997
Colin Forbes,Andrei Trefilov,1997,1997
Eric Daze,Garth Snow,1997,1997
Brendan Shanahan,Bob Essensa,1997,1997
Mats Lindgren,Chris Osgood,1997,1997
Mats Lindgren,Chris Osgood,1997,1997
Brent Gilchrist,Bob Essensa,1997,1997
Dan Mcgillis,Chris Osgood,1997,1997
Murray Craven,Ed Belfour,1997,1997
Cory Stillman,Craig Billington,1997,1997
Adam Deadmarsh,Rick Tabaracci,1997,1997
Jarome Iginla,Craig Billington,1997,1997
Mike Gartner,Tom Barrasso,1997,1997
Jayson More,Tom Barrasso,1997,1997
Stu Barnes,Nikolai Khabibulin,1997,1997
Ron Francis,Nikolai Khabibulin,1997,1997
Joe Juneau,Guy Hebert,1997,1997
Kelly Miller,Guy Hebert,1997,1997
Peter Bondra,Guy Hebert,1997,1997
Teemu Selanne,Olie Kolzig,1997,1997
Steve Rucchin,Olie Kolzig,1997,1997
Sergei Gonchar,Guy Hebert,1997,1997
J.J. Daigneault,Olie Kolzig,1997,1997
Paul Kariya,Olie Kolzig,1997,1997
Teemu Selanne,Olie Kolzig,1997,1997
Sergei Samsonov,Andy Moog,1997,1997
Anson Carter,Andy Moog,1997,1997
Ted Donato,Andy Moog,1997,1997
Turner Stevenson,Byron Dafoe,1997,1997
Ray Bourque,Andy Moog,1997,1997
